,201730643,201729693,201729056,201729572,201716198,201728939,201729198,201730287,201729392,201730552,201729595
201730643,0.0,0.4117647058823529,0.17647058823529413,0.4117647058823529,0.47058823529411764,0.4117647058823529,0.4117647058823529,0.4117647058823529,0.4117647058823529,0.3076923076923077,0.5882352941176471
201729693,0.4117647058823529,0.0,0.17647058823529413,0.4117647058823529,0.4117647058823529,0.4117647058823529,0.4117647058823529,0.4117647058823529,0.4117647058823529,0.3076923076923077,0.4117647058823529
201729056,0.17647058823529413,0.17647058823529413,0.0,0.17647058823529413,0.16666666666666666,0.17647058823529413,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,0.17647058823529413
201729572,0.4117647058823529,0.4117647058823529,0.17647058823529413,0.0,0.4117647058823529,0.5882352941176471,0.4117647058823529,0.7647058823529411,0.5882352941176471,0.3076923076923077,0.4117647058823529
201716198,0.47058823529411764,0.4117647058823529,0.16666666666666666,0.4117647058823529,0.0,0.4117647058823529,0.5,0.35,0.35,0.3076923076923077,0.4117647058823529
201728939,0.4117647058823529,0.4117647058823529,0.17647058823529413,0.5882352941176471,0.4117647058823529,0.0,0.5882352941176471,0.5882352941176471,0.5882352941176471,0.3076923076923077,0.4117647058823529
201729198,0.4117647058823529,0.4117647058823529,0.16666666666666666,0.4117647058823529,0.5,0.5882352941176471,0.0,0.5,0.35,0.3076923076923077,0.6470588235294118
201730287,0.4117647058823529,0.4117647058823529,0.16666666666666666,0.7647058823529411,0.35,0.5882352941176471,0.5,0.0,0.5,0.3076923076923077,0.5882352941176471
201729392,0.4117647058823529,0.4117647058823529,0.16666666666666666,0.5882352941176471,0.35,0.5882352941176471,0.35,0.5,0.0,0.3076923076923077,0.4117647058823529
201730552,0.3076923076923077,0.3076923076923077,0.0,0.3076923076923077,0.3076923076923077,0.3076923076923077,0.3076923076923077,0.3076923076923077,0.3076923076923077,0.0,0.3076923076923077
201729595,0.5882352941176471,0.4117647058823529,0.17647058823529413,0.4117647058823529,0.4117647058823529,0.4117647058823529,0.6470588235294118,0.5882352941176471,0.4117647058823529,0.3076923076923077,0.0
