,201821440,201730753,201816961,201821827,201122888,201822793,201823241,201821009,201812949,201820565,201820567,201817311,201814708,201816757,201813175,201823161,201821309
201821440,0.0,0.25,0.25,0.3125,0.25,0.26666666666666666,0.0625,0.25,0.25,0.25,0.26666666666666666,0.3125,0.25,0.125,0.4375,0.0625,0.1875
201730753,0.25,0.0,0.2222222222222222,0.05555555555555555,0.058823529411764705,0.26666666666666666,0.05555555555555555,0.23529411764705882,0.23529411764705882,0.0625,0.4666666666666667,0.5,0.2222222222222222,0.0625,0.2222222222222222,0.0625,0.375
201816961,0.25,0.2222222222222222,0.0,0.05555555555555555,0.11764705882352941,0.4666666666666667,0.42105263157894735,0.29411764705882354,0.11764705882352941,0.125,0.3333333333333333,0.2222222222222222,0.2631578947368421,0.0625,0.21052631578947367,0.0625,0.1875
201821827,0.3125,0.05555555555555555,0.05555555555555555,0.0,0.23529411764705882,0.3333333333333333,0.2222222222222222,0.23529411764705882,0.4117647058823529,0.25,0.06666666666666667,0.1111111111111111,0.05555555555555555,0.3125,0.1111111111111111,0.3125,0.1875
201122888,0.25,0.058823529411764705,0.11764705882352941,0.23529411764705882,0.0,0.06666666666666667,0.29411764705882354,0.11764705882352941,0.29411764705882354,0.5,0.2,0.23529411764705882,0.11764705882352941,0.25,0.058823529411764705,0.25,0.1875
201822793,0.26666666666666666,0.26666666666666666,0.4666666666666667,0.3333333333333333,0.06666666666666667,0.0,0.26666666666666666,0.6666666666666666,0.06666666666666667,0.06666666666666667,0.26666666666666666,0.26666666666666666,0.26666666666666666,0.06666666666666667,0.26666666666666666,0.13333333333333333,0.4
201823241,0.0625,0.05555555555555555,0.42105263157894735,0.2222222222222222,0.29411764705882354,0.26666666666666666,0.0,0.11764705882352941,0.29411764705882354,0.3125,0.13333333333333333,0.05555555555555555,0.10526315789473684,0.25,0.05263157894736842,0.25,0.0
201821009,0.25,0.23529411764705882,0.29411764705882354,0.23529411764705882,0.11764705882352941,0.6666666666666666,0.11764705882352941,0.0,0.11764705882352941,0.125,0.3333333333333333,0.23529411764705882,0.47058823529411764,0.0625,0.23529411764705882,0.0625,0.375
201812949,0.25,0.23529411764705882,0.11764705882352941,0.4117647058823529,0.29411764705882354,0.06666666666666667,0.29411764705882354,0.11764705882352941,0.0,0.3125,0.3333333333333333,0.23529411764705882,0.11764705882352941,0.25,0.058823529411764705,0.25,0.1875
201820565,0.25,0.0625,0.125,0.25,0.5,0.06666666666666667,0.3125,0.125,0.3125,0.0,0.3333333333333333,0.0625,0.5,0.4375,0.0625,0.25,0.0
201820567,0.26666666666666666,0.4666666666666667,0.3333333333333333,0.06666666666666667,0.2,0.26666666666666666,0.13333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.4666666666666667,0.5333333333333333,0.26666666666666666,0.26666666666666666,0.06666666666666667,0.4
201817311,0.3125,0.5,0.2222222222222222,0.1111111111111111,0.23529411764705882,0.26666666666666666,0.05555555555555555,0.23529411764705882,0.23529411764705882,0.0625,0.4666666666666667,0.0,0.2222222222222222,0.125,0.2222222222222222,0.0625,0.5625
201814708,0.25,0.2222222222222222,0.2631578947368421,0.05555555555555555,0.11764705882352941,0.26666666666666666,0.10526315789473684,0.47058823529411764,0.11764705882352941,0.5,0.5333333333333333,0.2222222222222222,0.0,0.25,0.21052631578947367,0.0625,0.1875
201816757,0.125,0.0625,0.0625,0.3125,0.25,0.06666666666666667,0.25,0.0625,0.25,0.4375,0.26666666666666666,0.125,0.25,0.0,0.0625,0.25,0.0
201813175,0.4375,0.2222222222222222,0.21052631578947367,0.1111111111111111,0.058823529411764705,0.26666666666666666,0.05263157894736842,0.23529411764705882,0.058823529411764705,0.0625,0.26666666666666666,0.2222222222222222,0.21052631578947367,0.0625,0.0,0.0625,0.25
201823161,0.0625,0.0625,0.0625,0.3125,0.25,0.13333333333333333,0.25,0.0625,0.25,0.25,0.06666666666666667,0.0625,0.0625,0.25,0.0625,0.0,0.0
201821309,0.1875,0.375,0.1875,0.1875,0.1875,0.4,0.0,0.375,0.1875,0.0,0.4,0.5625,0.1875,0.0,0.25,0.0,0.0
