,201816000,201821382,201814215,201821383,201813064,201823114,201819797,201822614,201616667,201814811,201816233,201822378,201816748,201816237,201816302,201820477,201820223
201816000,0.0,0.05555555555555555,0.2222222222222222,0.4444444444444444,0.3888888888888889,0.2222222222222222,0.2777777777777778,0.5,0.2222222222222222,0.2777777777777778,0.3125,0.058823529411764705,0.4444444444444444,0.05555555555555555,0.0,0.05555555555555555,0.05555555555555555
201821382,0.05555555555555555,0.0,0.05263157894736842,0.05263157894736842,0.05,0.05555555555555555,0.05555555555555555,0.0625,0.05555555555555555,0.05263157894736842,0.0625,0.23529411764705882,0.05,0.2,0.0,0.21052631578947367,0.05555555555555555
201814215,0.2222222222222222,0.05263157894736842,0.0,0.21052631578947367,0.42105263157894735,0.2777777777777778,0.2222222222222222,0.25,0.2777777777777778,0.21052631578947367,0.25,0.058823529411764705,0.21052631578947367,0.05263157894736842,0.0,0.05263157894736842,0.2222222222222222
201821383,0.4444444444444444,0.05263157894736842,0.21052631578947367,0.0,0.21052631578947367,0.3888888888888889,0.4444444444444444,0.3125,0.2222222222222222,0.42105263157894735,0.3125,0.058823529411764705,0.5789473684210527,0.05263157894736842,0.0,0.21052631578947367,0.05555555555555555
201813064,0.3888888888888889,0.05,0.42105263157894735,0.21052631578947367,0.0,0.2777777777777778,0.2222222222222222,0.4375,0.2777777777777778,0.3684210526315789,0.375,0.058823529411764705,0.2,0.25,0.0,0.05263157894736842,0.1111111111111111
201823114,0.2222222222222222,0.05555555555555555,0.2777777777777778,0.3888888888888889,0.2777777777777778,0.0,0.3888888888888889,0.25,0.2777777777777778,0.6111111111111112,0.25,0.058823529411764705,0.3888888888888889,0.05555555555555555,0.0,0.2222222222222222,0.05555555555555555
201819797,0.2777777777777778,0.05555555555555555,0.2222222222222222,0.4444444444444444,0.2222222222222222,0.3888888888888889,0.0,0.3125,0.2222222222222222,0.4444444444444444,0.3125,0.058823529411764705,0.4444444444444444,0.05555555555555555,0.0,0.05555555555555555,0.05555555555555555
201822614,0.5,0.0625,0.25,0.3125,0.4375,0.25,0.3125,0.0,0.25,0.3125,0.3125,0.0625,0.3125,0.0625,0.0,0.0625,0.0625
201616667,0.2222222222222222,0.05555555555555555,0.2777777777777778,0.2222222222222222,0.2777777777777778,0.2777777777777778,0.2222222222222222,0.25,0.0,0.2222222222222222,0.25,0.058823529411764705,0.2222222222222222,0.05555555555555555,0.0,0.05555555555555555,0.05555555555555555
201814811,0.2777777777777778,0.05263157894736842,0.21052631578947367,0.42105263157894735,0.3684210526315789,0.6111111111111112,0.4444444444444444,0.3125,0.2222222222222222,0.0,0.3125,0.058823529411764705,0.42105263157894735,0.21052631578947367,0.0,0.05263157894736842,0.05555555555555555
201816233,0.3125,0.0625,0.25,0.3125,0.375,0.25,0.3125,0.3125,0.25,0.3125,0.0,0.0625,0.3125,0.0625,0.0,0.0625,0.0625
201822378,0.058823529411764705,0.23529411764705882,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.0625,0.058823529411764705,0.058823529411764705,0.0625,0.0,0.058823529411764705,0.6470588235294118,0.17647058823529413,0.23529411764705882,0.058823529411764705
201816748,0.4444444444444444,0.05,0.21052631578947367,0.5789473684210527,0.2,0.3888888888888889,0.4444444444444444,0.3125,0.2222222222222222,0.42105263157894735,0.3125,0.058823529411764705,0.0,0.05,0.0,0.05263157894736842,0.05555555555555555
201816237,0.05555555555555555,0.2,0.05263157894736842,0.05263157894736842,0.25,0.05555555555555555,0.05555555555555555,0.0625,0.05555555555555555,0.21052631578947367,0.0625,0.6470588235294118,0.05,0.0,0.15789473684210525,0.21052631578947367,0.1111111111111111
201816302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17647058823529413,0.0,0.15789473684210525,0.0,0.0,0.0
201820477,0.05555555555555555,0.21052631578947367,0.05263157894736842,0.21052631578947367,0.05263157894736842,0.2222222222222222,0.05555555555555555,0.0625,0.05555555555555555,0.05263157894736842,0.0625,0.23529411764705882,0.05263157894736842,0.21052631578947367,0.0,0.0,0.05555555555555555
201820223,0.05555555555555555,0.05555555555555555,0.2222222222222222,0.05555555555555555,0.1111111111111111,0.05555555555555555,0.05555555555555555,0.0625,0.05555555555555555,0.05555555555555555,0.0625,0.058823529411764705,0.05555555555555555,0.1111111111111111,0.0,0.05555555555555555,0.0
